Country,Gender,Age,Time,Start Time
NED,M,60,275.8333333,27.26666667
GER,M,50,275.85,27.76666667
FRA,M,35,275.85,30.4
GER,M,60,275.8666667,46.63333333
GER,M,55,275.8666667,52.3
GER,M,60,275.8833333,56.08333333
FRA,M,60,275.8833333,26.98333333
CHN,M,35,275.9,25
USA,M,35,275.9166667,52.85
GER,M,30,275.9166667,51.93333333
VEN,M,50,275.9166667,26.31666667
GER,M,50,275.9166667,55.88333333
LAT,M,30,275.9166667,47.35
BEL,M,60,275.9333333,50.05
FRA,M,40,275.9833333,46.43333333
GER,M,50,275.9833333,45.58333333
GER,M,40,275.9833333,28.16666667
MEX,M,40,276,4
ESP,M,30,276,30.3
ESA,M,35,276,20.23333333
CHN,M,45,276.0166667,20.06666667
ARG,M,55,276.0166667,53.61666667
GER,M,60,276.0166667,26.81666667
HKG,M,55,276.0333333,20.83333333
GER,M,55,276.0333333,30.03333333
POL,M,40,276.0333333,53.63333333
GER,M,70,276.05,21.75
SLO,M,45,276.05,21.15
DEN,M,35,276.05,0
GER,M,50,276.05,28.58333333
GER,M,65,276.0666667,29.73333333
IRL,M,55,276.0666667,0.5666666667
CHN,M,30,276.0666667,29.86666667
THA,M,40,276.0833333,48.91666667
CZE,M,30,276.0833333,50.11666667
GER,M,55,276.1,28.98333333
SWE,M,45,276.1,25.08333333
USA,M,40,276.1166667,1.366666667
GBR,M,45,276.1166667,48.11666667
SWE,M,45,276.1166667,25.06666667
IND,M,40,276.1166667,47.03333333
POL,M,35,276.1166667,2.366666667
GER,M,45,276.1333333,26.81666667
USA,M,60,276.1333333,52.71666667
LAT,M,35,276.1333333,24.5
GER,M,55,276.1333333,20.2
GER,M,35,276.15,56.18333333
CHI,M,30,276.15,23.45
ITA,M,50,276.1666667,53.05
DEN,M,40,276.1833333,27.13333333
RUS,M,40,276.1833333,50.11666667
ITA,M,55,276.1833333,46.18333333
GER,M,45,276.2,48.13333333
GER,M,50,276.2,21.55
POL,M,40,276.2,21.61666667
NOR,M,40,276.2166667,21.45
HKG,M,50,276.2166667,24.21666667
GER,M,55,276.2166667,46.36666667
MEX,M,30,276.2166667,50.73333333
EST,M,50,276.2166667,24.6
NED,M,35,276.2333333,30.78333333
SUI,M,30,276.25,48.28333333
NED,M,50,276.25,30.75
GER,M,65,276.25,46.13333333
GER,M,35,276.25,26.96666667
USA,M,55,276.25,46.03333333
CHN,M,55,276.2666667,27.96666667
GER,M,75,276.2666667,30.11666667
GER,M,35,276.2666667,52.96666667
BEL,M,35,276.2833333,48.43333333
INA,M,30,276.3,47
GER,M,30,276.3,52.56666667
GER,M,65,276.3,48.68333333
GER,M,40,276.3166667,23.53333333
GER,M,50,276.3166667,25.23333333
GER,M,55,276.3333333,3.916666667
GER,M,35,276.3333333,48.65
USA,M,50,276.3333333,50.36666667
CHN,M,40,276.35,48.2
GER,M,35,276.35,29.96666667
MEX,M,30,276.3666667,28
GER,M,55,276.3666667,28.83333333
GER,M,60,276.3833333,54.6
GER,M,55,276.3833333,28.81666667
GER,M,45,276.4,46.2
SWE,M,40,276.4,56.58333333
DEN,M,40,276.4,20.43333333
GER,M,50,276.4,55.4
GER,M,35,276.4166667,47.58333333
ESP,M,30,276.4333333,55.43333333
URU,M,45,276.45,27.48333333
USA,M,30,276.4666667,50.08333333
BRA,M,40,276.4666667,4.65
GBR,M,35,276.4666667,21.1
GER,M,30,276.4833333,25.58333333
GER,M,50,276.4833333,51.6
ITA,M,40,276.5,28.18333333
GER,M,45,276.5,55.05
GER,M,50,276.5166667,23.38333333
GBR,M,45,276.5166667,28.1
BEL,M,45,276.5166667,46.75
GER,M,45,276.5166667,23.5
GER,M,35,276.5333333,48.75
NED,M,55,276.5333333,20.56666667
TPE,M,35,276.5666667,45.56666667
CHN,M,35,276.5666667,50.86666667
CAN,M,35,276.5666667,22.95
GBR,M,35,276.5833333,25.66666667
FIN,M,60,276.5833333,24.5
DEN,M,40,276.6,23.53333333
GBR,M,55,276.6,50.31666667
GER,M,30,276.6,50.53333333
GER,M,50,276.6333333,48.13333333
JPN,M,40,276.6333333,45.38333333
GBR,M,50,276.6333333,47.71666667
GER,M,50,276.6333333,52.21666667
DEN,M,45,276.6333333,21.15
GER,M,30,276.6666667,54.68333333
GER,M,35,276.6833333,45.55
FRA,M,50,276.6833333,3.966666667
USA,M,35,276.6833333,23.61666667
GER,M,45,276.7,27.71666667
FRA,M,60,276.7,28.63333333
DEN,M,50,276.7166667,23.58333333
GER,M,30,276.7166667,29.25
GER,M,45,276.7333333,28.4
FIN,M,30,276.7333333,22.23333333
FRA,M,40,276.75,25.05
GER,M,40,276.75,48.5
ITA,M,55,276.7666667,24.8
GER,M,45,276.7833333,27
CAN,M,35,276.8,47.58333333
GER,M,40,276.8166667,55.06666667
GER,M,60,276.8166667,28.18333333
GER,M,45,276.8333333,55
GBR,M,30,276.8333333,22.35
GER,M,30,276.85,22.65
DEN,M,45,276.85,26.63333333
GBR,M,35,276.8666667,29.68333333
DEN,M,35,276.8666667,26.61666667
GER,M,55,276.8666667,46.55
FRA,M,50,276.8666667,28.85
GER,M,60,276.8666667,45.88333333
GER,M,35,276.8833333,51.21666667
DEN,M,35,276.9,22.63333333
AUT,M,55,276.9,28.28333333
GBR,M,30,276.9,51.98333333
USA,M,30,276.9,55.08333333
ARG,M,35,276.9,52.15
GER,M,35,276.9,50.13333333
GER,M,30,276.9166667,30.38333333
GER,M,30,276.9166667,52.66666667
GER,M,45,276.9166667,47.16666667
DEN,M,35,276.9333333,22.63333333
GER,M,45,276.9333333,50.76666667
USA,M,55,276.9333333,24.9
HKG,M,35,276.9333333,23.63333333
DEN,M,55,276.95,26.55
USA,M,30,276.95,23.61666667
GBR,M,55,276.95,48.01666667
GER,M,40,276.95,46.08333333
USA,M,45,276.9666667,25.56666667
GER,M,40,276.9666667,28.21666667
GER,M,45,276.9833333,22.41666667
GER,M,45,277,50.13333333
GER,M,55,277,23.8
GER,M,60,277,48.93333333
ITA,M,55,277,27.3
AUT,M,45,277.0166667,6.416666667
DEN,M,45,277.0333333,28.13333333
GER,M,50,277.0333333,47.11666667
GER,M,45,277.05,55.73333333
NED,M,60,277.0666667,46.58333333
GER,M,40,277.0666667,55.71666667
GER,M,50,277.0666667,28.91666667
GER,M,40,277.0666667,52.71666667
GER,M,55,277.0666667,24.46666667
GER,M,45,277.0666667,26.81666667
GBR,M,35,277.0833333,27.4
GER,M,35,277.0833333,48.5
FRA,M,35,277.0833333,45.98333333
GER,M,30,277.0833333,53.48333333
GER,M,60,277.0833333,45.68333333
GER,M,40,277.1,21.91666667
DEN,M,35,277.1,45.25
GER,M,55,277.1,27.48333333
GER,M,50,277.1,28.38333333
GER,M,60,277.1166667,27.81666667
GER,M,45,277.1166667,23.33333333
EST,M,35,277.1166667,28.7
GER,M,35,277.1166667,46.78333333
GER,M,55,277.1333333,28.35
DEN,M,35,277.1333333,24.6
GER,M,50,277.1333333,46.96666667
GER,M,45,277.1666667,49.56666667
GER,M,30,277.1833333,52.78333333
GER,M,50,277.1833333,25.15
DEN,M,45,277.2166667,23.43333333
GER,M,55,277.2166667,46.58333333
GER,M,45,277.2166667,52.78333333
GER,M,40,277.2333333,52.95
NED,M,45,277.2333333,47.1
GER,M,50,277.25,48.11666667
GER,M,35,277.25,48.8
FRA,M,70,277.25,45.98333333
ITA,M,40,277.2666667,47.11666667
GER,M,45,277.2666667,29.45
SWE,M,40,277.2666667,50.7
DEN,M,40,277.2666667,47.9
GER,M,30,277.2666667,45.45
FRA,M,50,277.2833333,5.683333333
GER,M,55,277.2833333,27.66666667
ESP,M,50,277.2833333,55.86666667
IRL,M,50,277.2833333,51.85
USA,M,55,277.3,51.91666667
CRO,M,35,277.3,45
GER,M,35,277.3166667,52.75
FRA,M,45,277.35,24.4
MAR,M,50,277.3666667,23.91666667
GER,M,30,277.3666667,50.2
GER,M,45,277.3833333,45.23333333
GBR,M,35,277.3833333,52.03333333
SUI,M,55,277.3833333,5.65
SWE,M,40,277.4,50.7
GER,M,65,277.4,6
SWE,M,40,277.4,45.26666667
BRA,M,40,277.4,46.03333333
GER,M,40,277.4,26.05
GER,M,50,277.4,25.08333333
GER,M,40,277.4166667,26.41666667
GER,M,30,277.4166667,49.11666667
GER,M,30,277.4166667,46.48333333
GER,M,50,277.4166667,53.81666667
BRA,M,45,277.4166667,21.61666667
GER,M,45,277.4333333,53.25
GER,M,30,277.4333333,22.08333333
GER,M,30,277.4333333,51.23333333
IRL,M,50,277.4333333,20.31666667
CHN,M,35,277.45,26.76666667
GBR,M,35,277.45,52.48333333
CHN,M,30,277.45,52.48333333
GER,M,40,277.45,46.75
MEX,M,40,277.45,24.41666667
FRA,M,45,277.45,47.61666667
GER,M,50,277.45,29.81666667
GER,M,35,277.4666667,45.38333333
GER,M,45,277.4666667,25.25
POL,M,30,277.4833333,51.98333333
GER,M,35,277.4833333,47.66666667
HKG,M,35,277.4833333,46.46666667
GER,M,60,277.4833333,46.63333333
GER,M,45,277.4833333,51.15
USA,M,55,277.4833333,53.35
GER,M,45,277.5,53.88333333
AUS,M,35,277.5166667,23.96666667
SWE,M,50,277.5166667,52.35
PAN,M,40,277.5333333,29
GER,M,30,277.5333333,46.05
GER,M,40,277.55,28.43333333
GER,M,45,277.5666667,21.6
USA,M,60,277.5666667,24.15
GBR,M,55,277.5666667,26.68333333
MEX,M,35,277.5666667,50.03333333
NED,M,55,277.5833333,52.68333333
HUN,M,55,277.6,27.41666667
DEN,M,50,277.6,23.23333333
SWE,M,45,277.6166667,53.95
GER,M,50,277.6166667,25.83333333
POL,M,40,277.6166667,23.96666667
JPN,M,35,277.6166667,54.95
DEN,M,35,277.6333333,23.21666667
GER,M,45,277.6333333,24.61666667
GER,M,45,277.6666667,47.11666667
GBR,M,30,277.6666667,27.15
GER,M,60,277.6833333,4.366666667
BRA,M,45,277.6833333,52.25
SWE,M,55,277.6833333,30
FRA,M,60,277.7,27.55
GER,M,35,277.7166667,53.3
GER,M,35,277.7166667,25.55
GBR,M,35,277.7166667,30.06666667
USA,M,35,277.7166667,5.95
DEN,M,40,277.7333333,50.1
GBR,M,40,277.7333333,24.56666667
GER,M,30,277.7333333,46.5
GER,M,30,277.7333333,46.5
ITA,M,40,277.7333333,55.45
BEL,M,35,277.7333333,29.13333333
GER,M,45,277.75,48.91666667
BRA,M,40,277.75,24.3
CRC,M,35,277.75,22.81666667
GBR,M,50,277.75,6.266666667
GER,M,30,277.7666667,28.63333333
GER,M,45,277.7666667,21.6
GER,M,45,277.7666667,21.76666667
GER,M,35,277.7833333,21.75
GER,M,50,277.7833333,25.28333333
GER,M,40,277.7833333,20.13333333
GER,M,60,277.8,51.66666667
GBR,M,35,277.8166667,47.33333333
CHN,M,45,277.8166667,49.01666667
ITA,M,35,277.8166667,45.76666667
TUN,M,30,277.8333333,47.48333333
USA,M,35,277.85,2.883333333
GER,M,45,277.85,47.36666667
GER,M,60,277.85,20.53333333
GBR,M,45,277.8666667,27.38333333
GER,M,45,277.8666667,25.83333333
GER,M,55,277.8666667,23.66666667
GER,M,45,277.8666667,50.4
IRL,M,45,277.8833333,29.06666667
GER,M,55,277.8833333,50.46666667
AUT,M,60,277.9,23.26666667
RUS,M,40,277.9,49.68333333
GBR,M,35,277.9,21.2
GER,M,45,277.9166667,6.733333333
GER,M,55,277.9333333,48.58333333
GER,M,60,277.9333333,23.76666667
GER,M,40,277.9333333,54.16666667
GER,M,50,277.9333333,27.73333333
FIN,M,40,277.9333333,53.28333333
GER,M,55,277.95,55.21666667
GER,M,50,277.95,26.86666667
SWE,M,55,277.95,22.25
ESP,M,55,277.95,25.98333333
ISR,M,40,277.95,27.6
DEN,M,45,277.9666667,27.78333333
DEN,M,45,277.9666667,25.05
GER,M,45,277.9833333,45.53333333
GBR,M,45,278,51.38333333
GER,M,55,278,1.95
GER,M,60,278,29.83333333
GER,M,35,278,51.4
KOR,M,60,278.0166667,51.13333333
GER,M,50,278.0166667,24.95
GER,M,35,278.0166667,51.46666667
GBR,M,35,278.0333333,47.35
NOR,M,35,278.0333333,48.91666667
GBR,M,35,278.0333333,49.73333333
IRL,M,35,278.0333333,45.36666667
NED,M,30,278.05,56.4
NED,M,40,278.05,55.78333333
ARG,M,30,278.05,50.45
GER,M,30,278.0666667,54.21666667
GER,M,45,278.0833333,53.55
DEN,M,30,278.0833333,47.18333333
GER,M,30,278.0833333,27.28333333
GER,M,40,278.1,30.16666667
GER,M,50,278.1,27.48333333
MEX,M,35,278.1,49.76666667
DEN,M,40,278.1,3.333333333
GBR,M,40,278.1166667,50.23333333
GER,M,45,278.1166667,48.95
THA,M,30,278.1166667,54.96666667
CZE,M,60,278.1333333,26.43333333
GER,M,35,278.1333333,49.4
GER,M,50,278.1333333,28.75
GER,M,50,278.1333333,28.75
GER,M,40,278.1333333,56.55
GER,M,35,278.15,45.08333333
GER,M,40,278.15,27.2
GER,M,45,278.1666667,30.46666667
NED,M,55,278.1666667,26.1
DEN,M,35,278.2,27.76666667
GER,M,50,278.25,28.7
GER,M,65,278.25,2.133333333
CHN,M,45,278.25,27
INA,M,30,278.25,47.05
GER,M,55,278.25,24.1
GBR,M,60,278.25,45.43333333
CRO,M,45,278.2666667,46.1
DEN,M,50,278.3,55.2
GER,M,50,278.3,50.5
GER,M,40,278.3166667,51.16666667
GER,M,60,278.3166667,21.88333333
GER,M,30,278.3166667,47.25
KOR,M,55,278.3166667,47.56666667
GER,M,60,278.3166667,55.35
GER,M,35,278.3333333,55.16666667
IND,M,50,278.3333333,49.68333333
IND,M,40,278.3333333,49.66666667
NED,M,55,278.35,27.76666667
COL,M,35,278.35,47.81666667
FRA,M,45,278.35,53.66666667
GER,M,30,278.35,30.21666667
GER,M,55,278.35,28.03333333
GER,M,50,278.3666667,24.13333333
GER,M,35,278.3666667,30.35
GER,M,50,278.3833333,27.46666667
GBR,M,35,278.4,47.31666667
GER,M,50,278.4,24.16666667
GER,M,40,278.4166667,46.45
RSA,M,35,278.4166667,45.51666667
ISR,M,60,278.4333333,24.43333333
GER,M,40,278.4333333,23.95
GER,M,30,278.45,45.7
GER,M,55,278.4666667,46.13333333
NED,M,60,278.4666667,30.15
GER,M,50,278.4666667,46.13333333
GER,M,55,278.4666667,49.06666667
MAR,M,50,278.4666667,23.88333333
CHN,M,30,278.4666667,54.15
POL,M,30,278.4666667,48.33333333
IND,M,35,278.4833333,50.75
GER,M,40,278.4833333,21.28333333
NED,M,50,278.4833333,25.6
ROU,M,40,278.5,28.9
GER,M,35,278.5,53.25
SWE,M,50,278.5,50.38333333
DEN,M,65,278.5,27.28333333
GER,M,30,278.5,46.58333333
THA,M,45,278.5166667,54.1
GER,M,45,278.5166667,29.28333333
HKG,M,55,278.5166667,47.25
GER,M,40,278.5333333,54.85
SWE,M,45,278.5333333,27.35
BRA,M,40,278.5333333,45.36666667
SWE,M,45,278.5333333,27.33333333
CAN,M,70,278.5333333,21.1
ITA,M,55,278.55,28.08333333
NED,M,50,278.55,25.61666667
GER,M,50,278.55,24.48333333
GER,M,45,278.55,24.48333333
HKG,M,50,278.5666667,54.33333333
RSA,M,45,278.5666667,26.68333333
DEN,M,50,278.5833333,24.95
INA,M,45,278.5833333,21.43333333
GER,M,35,278.5833333,46.53333333
DEN,M,40,278.5833333,45.2
GER,M,50,278.6166667,5.55
GER,M,45,278.6333333,56
GER,M,45,278.6333333,55.55
NED,M,55,278.6333333,0.35
SWE,M,40,278.65,56.6
MEX,M,35,278.65,5.766666667
NED,M,35,278.6666667,53.15
FRA,M,45,278.6666667,27.4
NED,M,50,278.6833333,48.96666667
GER,M,55,278.6833333,48.03333333
GER,M,30,278.7,48.2
GER,M,45,278.7,47.78333333
GER,M,30,278.7,46.81666667
GER,M,35,278.7,30.01666667
GER,M,40,278.7166667,30
DEN,M,75,278.7166667,46.3
NED,M,40,278.7166667,50
ESP,M,40,278.7333333,50.53333333
FRA,M,55,278.7333333,45.23333333
GER,M,35,278.7333333,30.56666667
TPE,M,50,278.7333333,25.66666667
POL,M,35,278.7333333,54.88333333
DEN,M,50,278.75,24.6
GER,M,50,278.75,22.46666667
GUA,M,35,278.75,23.78333333
GER,M,55,278.75,24.38333333
GER,M,35,278.7833333,50.15
USA,M,35,278.7833333,27.48333333
USA,M,55,278.8,45.78333333
INA,M,40,278.8166667,54.41666667
GER,M,30,278.8166667,45.55
GER,M,55,278.8166667,27.85
GER,M,50,278.8333333,23.36666667
ESP,M,60,278.8333333,46.83333333
GER,M,50,278.85,24.38333333
GER,M,35,278.8833333,30.03333333
GER,M,50,278.8833333,28.45
USA,M,40,278.8833333,48.55
GER,M,50,278.8833333,27.3
GER,M,50,278.9,53.2
GER,M,55,278.9166667,57.38333333
GBR,M,50,278.9166667,51.58333333
TUR,M,35,278.9166667,49.78333333
GER,M,50,278.9166667,55.2
GER,M,65,278.9333333,20.85
GER,M,50,278.95,50.13333333
GER,M,50,278.95,24.45
GRE,M,30,278.9666667,52.35
TPE,M,35,278.9666667,2.2
GER,M,60,278.9666667,28.5
GER,M,35,278.9833333,23.55
GER,M,35,278.9833333,55.1
GER,M,35,279,49.21666667
CHN,M,40,279,55.66666667
USA,M,55,279.0166667,56.03333333
GER,M,50,279.0333333,23.88333333
GER,M,30,279.05,45.41666667
VEN,M,55,279.05,22.23333333
AUT,M,40,279.05,46.95
VEN,M,35,279.05,47.1
POL,M,45,279.05,50.6
USA,M,65,279.05,23
GER,M,35,279.0833333,29.68333333
ESP,M,40,279.0833333,46.75
GER,M,30,279.0833333,29.68333333
ARG,M,50,279.0833333,26.1
GBR,M,50,279.1,51.46666667
BRA,M,50,279.1,54.6
SUI,M,55,279.1166667,20.71666667
TPE,M,55,279.1166667,53.76666667
BRA,M,35,279.15,25.11666667
GER,M,50,279.15,56.36666667
GER,M,40,279.1666667,45.75
GER,M,55,279.1666667,28.23333333
DEN,M,60,279.1833333,26.76666667
GER,M,60,279.1833333,23.51666667
GER,M,45,279.1833333,52.31666667
CHN,M,35,279.2,45.76666667
ITA,M,40,279.2,24.93333333
GER,M,50,279.2166667,49.8
AUS,M,65,279.2166667,30.06666667
GER,M,55,279.2166667,49.8
GER,M,60,279.2166667,21.45
GER,M,50,279.2166667,45.68333333
GER,M,40,279.2166667,52.86666667
GER,M,40,279.2333333,30.2
TPE,M,55,279.2333333,5.316666667
NOR,M,65,279.2333333,1.333333333
GER,M,60,279.25,47.23333333
SWE,M,45,279.25,0.5666666667
GER,M,65,279.25,21.51666667
GER,M,40,279.25,45.08333333
FRA,M,30,279.25,29.35
GER,M,60,279.2666667,26.01666667
FRA,M,45,279.2666667,47.28333333
GER,M,60,279.2666667,27.41666667
GER,M,30,279.2833333,50.63333333
GBR,M,65,279.2833333,48.6
GER,M,50,279.2833333,4.3
GER,M,50,279.2833333,28.46666667
GER,M,55,279.3,45.5
NED,M,55,279.3,52.96666667
GER,M,65,279.3,46.65
GER,M,35,279.3166667,45.53333333
USA,M,35,279.3333333,21.58333333
GRE,M,50,279.3333333,21.26666667
GER,M,55,279.3333333,52.23333333
MAR,M,50,279.3333333,23.91666667
GER,M,60,279.3333333,46.95
GER,M,30,279.35,26.95
GER,M,60,279.35,30.83333333
MEX,M,35,279.35,24.3
IND,M,55,279.35,25.5
GER,M,60,279.3666667,6.866666667
GER,M,50,279.3833333,48.78333333
GER,M,35,279.3833333,51.15
CHN,M,35,279.4,24.86666667
GER,M,35,279.4,53.95
BEL,M,50,279.4,53.15
HUN,M,35,279.4,46.8
AUS,M,50,279.4166667,2.016666667
JPN,M,35,279.4166667,20.31666667
GER,M,45,279.4166667,51.4
CHN,M,40,279.4333333,55.35
GER,M,35,279.4333333,51.36666667
MEX,M,45,279.4333333,3.416666667
CHI,M,55,279.45,29.4
GER,M,40,279.45,45.11666667
NED,M,40,279.45,27.83333333
GER,M,40,279.4666667,5.883333333
GER,M,30,279.4666667,50.4
GER,M,60,279.4833333,50
GER,M,30,279.5,52.55
GER,M,45,279.5,22.98333333
CHN,M,40,279.5,30.81666667
FRA,M,55,279.5166667,24.85
KOR,M,50,279.5166667,6.933333333
USA,M,60,279.5166667,52.38333333
CHN,M,40,279.5166667,54.45
GER,M,30,279.5333333,51.53333333
HKG,M,45,279.55,51.6
GER,M,35,279.5666667,48.35
GER,M,35,279.5666667,53.5
GER,M,60,279.5666667,22.23333333
GER,M,65,279.5666667,30.81666667
GER,M,50,279.5666667,52.38333333
GER,M,45,279.5833333,56.83333333
TPE,M,30,279.6,23.48333333
DEN,M,50,279.6166667,28.73333333
GER,M,30,279.6166667,53.61666667
ESP,M,50,279.6166667,24.2
TPE,M,30,279.6166667,45.36666667
ROU,M,35,279.6333333,56.06666667
GER,M,45,279.6333333,25.91666667
GER,M,40,279.65,29.43333333
GER,M,45,279.6666667,53.93333333
GER,M,55,279.6666667,23.86666667
GBR,M,35,279.6833333,28.46666667
CHN,M,30,279.7,53.63333333
INA,M,30,279.7,45.26666667
GER,M,35,279.7166667,51.98333333
GER,M,45,279.7166667,45.55
GER,M,65,279.7166667,50.15
AUT,M,60,279.7166667,51.63333333
GER,M,30,279.7333333,24.66666667
GER,M,35,279.7333333,31.11666667
GER,M,55,279.75,25.7
GER,M,60,279.75,25.7
DEN,M,45,279.75,46.53333333
GER,M,50,279.7666667,45.45
FIN,M,50,279.7666667,53.41666667
DEN,M,35,279.7666667,26.73333333
FRA,M,45,279.7833333,55.4
GER,M,50,279.7833333,45.43333333
CHN,M,40,279.7833333,22.36666667
ESP,M,60,279.7833333,26.03333333
GER,M,40,279.7833333,21.56666667
FRA,M,50,279.7833333,55.4
GER,M,35,279.8166667,25.05
GER,M,35,279.8166667,53.21666667
AUT,M,45,279.8166667,6.466666667
GER,M,50,279.8166667,30.43333333
RUS,M,40,279.8166667,53.2
NED,M,50,279.85,23.81666667
GER,M,55,279.8666667,26.95
GER,M,55,279.8666667,26.95
GER,M,45,279.8666667,26.53333333
GER,M,45,279.8833333,27.66666667
GER,M,55,279.9,30.1
NED,M,50,279.9,52.4
DEN,M,60,279.9,24.38333333
GER,M,45,279.9,47.23333333
GER,M,40,279.9166667,53.63333333
SUI,M,60,279.9333333,26.98333333
GER,M,30,279.9333333,29.71666667
GER,M,45,279.95,30.7
GER,M,35,279.95,24.81666667
GER,M,30,279.9666667,24.81666667
RUS,M,35,279.9666667,54.78333333
GER,M,55,279.9666667,49.53333333
GER,M,45,279.9833333,48.6
GER,M,30,279.9833333,54.93333333
GER,M,35,280,55.53333333
GER,M,60,280,46.61666667
GER,M,55,280,22.85
PHI,M,30,280.0333333,55.93333333
GER,M,55,280.0333333,53.9
BEL,M,40,280.0333333,50.16666667
GER,M,55,280.0333333,46.93333333
GER,M,50,280.0333333,52.83333333
GER,M,60,280.0333333,26.86666667
GER,M,55,280.05,26.81666667
MEX,M,45,280.05,46.23333333
GER,M,40,280.0666667,50.75
DEN,M,55,280.0666667,27.45
CHN,M,35,280.0666667,51.98333333
GER,M,30,280.1,48.58333333
IND,M,40,280.1,53.91666667
ECU,M,50,280.1166667,46.2
GBR,M,35,280.1166667,52.46666667
GER,M,35,280.1166667,29.8
GUA,M,30,280.1166667,2.133333333
USA,M,60,280.1333333,25.46666667
GER,M,40,280.1333333,49.7
GBR,M,55,280.15,50.06666667
GER,M,40,280.15,54.83333333
GER,M,35,280.1666667,49.06666667
CRC,M,50,280.1666667,48.05
GER,M,35,280.1833333,52.91666667
CHN,M,30,280.2,45.96666667
GER,M,55,280.2,55.98333333
DOM,M,50,280.2166667,50.96666667
GER,M,45,280.2166667,25.15
CAN,M,65,280.25,28.41666667
NED,M,35,280.25,55.3
SWE,M,55,280.25,50.83333333
HKG,M,40,280.25,54.23333333
GER,M,50,280.2666667,6.933333333
COL,M,45,280.2666667,55.88333333
BRA,M,35,280.2666667,53.01666667
GER,M,30,280.2666667,28.7
GER,M,45,280.2833333,52.96666667
ISL,M,45,280.2833333,21.95
GER,M,40,280.3,22.71666667
FIN,M,45,280.3,30.43333333
ITA,M,50,280.3166667,1.916666667
SIN,M,60,280.3166667,51.35
ESP,M,45,280.3166667,54.9
GER,M,30,280.3333333,47.76666667
GER,M,50,280.3333333,27.21666667
SWE,M,50,280.3333333,3.5
GBR,M,40,280.3333333,25.45
GBR,M,35,280.3333333,25.45
GER,M,35,280.35,24.25
DEN,M,40,280.3666667,5.816666667
DEN,M,45,280.3666667,5.833333333
GER,M,55,280.3833333,20.55
MEX,M,40,280.4,52.05
IRL,M,35,280.4,51.55
USA,M,35,280.4,25.73333333
GER,M,50,280.4,27.95
SWE,M,55,280.4,48.45
DEN,M,40,280.4,27.91666667
GER,M,40,280.4166667,48.1
GBR,M,40,280.4166667,26.1
GBR,M,35,280.4166667,54.5
GBR,M,45,280.4333333,27.55
GBR,M,35,280.4333333,54.48333333
NED,M,55,280.45,29.11666667
GER,M,35,280.4833333,56.55
THA,M,35,280.5,48.56666667
AUT,M,40,280.5,51.31666667
GER,M,50,280.5166667,54.08333333
GER,M,50,280.5166667,45.81666667
GER,M,50,280.5333333,48.33333333
MAS,M,45,280.5333333,47.1
SUI,M,65,280.5333333,25.26666667
GER,M,50,280.5333333,46.91666667
GER,M,50,280.55,29.86666667
GER,M,35,280.5666667,53.9
GER,M,50,280.5666667,54.23333333
NED,M,45,280.5666667,51.45
GER,M,30,280.5833333,51.4
MEX,M,30,280.5833333,50.08333333
GER,M,45,280.6,31.08333333
AUT,M,45,280.6,30.1
DEN,M,45,280.6166667,52.18333333
FIN,M,65,280.6333333,55.18333333
GER,M,30,280.65,47.23333333
GER,M,35,280.6666667,24.91666667
USA,M,40,280.7,52.38333333
GER,M,50,280.7166667,56.63333333
MEX,M,50,280.7166667,3.283333333
GER,M,50,280.7166667,21.01666667
HKG,M,60,280.7333333,48.48333333
NED,M,35,280.7333333,6.05
CHN,M,40,280.75,51.18333333
GER,M,50,280.7666667,26.3
FRA,M,50,280.7666667,24.83333333
BRA,M,35,280.7666667,46.5
GER,M,50,280.7666667,52.73333333
GER,M,35,280.7833333,51.03333333
DEN,M,40,280.8,52.53333333
USA,M,45,280.8166667,24.66666667
ISR,M,50,280.8166667,47.76666667
GER,M,55,280.8333333,51.13333333
GER,M,50,280.85,30.18333333
GBR,M,35,280.85,52.51666667
GER,M,35,280.85,54.86666667
GER,M,50,280.8666667,27.73333333
GER,M,55,280.8666667,27.71666667
DEN,M,45,280.8833333,22.31666667
AUT,M,55,280.8833333,23.51666667
GER,M,50,280.8833333,23.51666667
NED,M,30,280.8833333,50.53333333
CHI,M,50,280.9,48.71666667
ESP,M,55,280.9166667,46.18333333
GER,M,45,280.9166667,49.75
GER,M,50,280.9333333,24.7
GRE,M,35,280.9333333,46.13333333
GER,M,30,280.95,22.36666667
KOR,M,60,280.9666667,53.28333333
HKG,M,50,280.9666667,20.81666667
CHN,M,45,280.9666667,52.46666667
INA,M,35,280.9833333,21.9
ITA,M,30,281,0.3
GER,M,40,281,48.93333333
RSA,M,35,281,49.51666667
GER,M,40,281.05,24.05
GER,M,45,281.05,47.45
GER,M,50,281.05,23.81666667
DEN,M,50,281.05,46.41666667
PAR,M,35,281.05,49.41666667
GER,M,45,281.0833333,46.1
GER,M,60,281.0833333,0.4
GER,M,35,281.0833333,48.36666667
GER,M,50,281.1,29.31666667
NED,M,30,281.1,29.73333333
MEX,M,35,281.1166667,24.01666667
GER,M,50,281.1166667,54.71666667
TPE,M,35,281.1166667,48.08333333
GER,M,60,281.1166667,48.25
GER,M,55,281.1166667,49.56666667
SWE,M,65,281.1333333,22.93333333
GER,M,35,281.1333333,49.25
GBR,M,35,281.1333333,56.43333333
GER,M,35,281.1333333,46.93333333
GER,M,40,281.1333333,46.7
GER,M,40,281.15,21.9
USA,M,35,281.15,49.61666667
